Order_ID,Driver_ID,Delivery_Date,City,Pincode,Delivery_Status,Attempt_Count,Delivery_Time_Minutes,SLA_Minutes,Customer_Rating,Address_Quality,Route_Status,Exception_Type,Severity,Recommended_Action
ORD007544,DRV0067,2026-06-19,Bengaluru,761604,Failed,1,54,60,2.6,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD007574,DRV0233,2026-03-29,Chennai,737559,Failed,1,36,45,2.6,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD007577,DRV0093,2026-05-16,Bengaluru,725096,Delivered,6,36,45,2.8,Poor,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD007594,DRV0083,2026-02-19,Delhi,595889,Delivered,6,35,45,2.8,Poor,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD007515,DRV0080,2026-01-18,Chennai,614924,Returned,4,21,30,4.0,Poor,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD007524,DRV0038,2026-05-15,Delhi,504636,Delivered,4,81,120,3.4,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD007430,DRV0072,2026-05-27,Chennai,621005,Failed,5,40,60,3.6,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD007439,DRV0247,2026-01-01,Bengaluru,672294,Failed,6,51,60,2.9,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD007449,DRV0206,2026-06-30,Pune,509925,Delivered,5,48,60,2.7,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD000971,DRV0065,2026-06-03,Bengaluru,670055,Returned,1,32,45,4.0,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD000972,DRV0218,2026-01-18,Ahmedabad,675691,Delivered,4,88,120,3.5,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD007784,DRV0002,2026-03-11,Delhi,681344,Delivered,6,73,120,3.3,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD007785,DRV0103,2026-06-21,Mumbai,608504,Failed,2,17,30,4.0,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD007661,DRV0064,2026-03-17,Ahmedabad,641920,Delivered,5,42,60,5.0,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD007666,DRV0187,2026-06-03,Kolkata,735145,Delivered,4,21,30,2.9,Poor,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD007672,DRV0088,2026-04-26,Hyderabad,680460,Failed,4,41,45,4.6,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD007680,DRV0080,2026-05-02,Ahmedabad,700054,Delivered,4,15,30,4.5,Poor,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD007691,DRV0110,2026-05-04,Ahmedabad,646351,Delivered,5,31,45,3.2,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD000981,DRV0156,2026-03-19,Mumbai,649607,Failed,1,30,45,3.6,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD000982,DRV0244,2026-04-12,Delhi,698032,Delivered,1,77,90,2.9,Poor,Anomaly,Route Issue,Medium,Review route assignment
ORD000985,DRV0019,2026-02-04,Delhi,746026,Delivered,1,22,45,3.2,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD000989,DRV0009,2026-06-11,Delhi,514814,Returned,6,30,45,1.1,Poor,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD007355,DRV0063,2026-01-02,Mumbai,680144,Failed,2,23,30,3.3,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD007389,DRV0043,2026-06-13,Mumbai,677941,Failed,1,67,90,4.8,Poor,Anomaly,Route Issue,Medium,Review route assignment
ORD007395,DRV0120,2026-04-19,Pune,729421,Delivered,1,30,60,4.2,Poor,Anomaly,Route Issue,Medium,Review route assignment
ORD000926,DRV0051,2026-02-14,Pune,614790,Delivered,1,57,60,2.5,Poor,Anomaly,Route Issue,Medium,Review route assignment
ORD000937,DRV0111,2026-04-05,Kolkata,760855,Delivered,1,17,30,4.3,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD000957,DRV0171,2026-06-28,Bengaluru,613904,Delivered,1,67,120,3.2,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD007714,DRV0220,2026-02-10,Chennai,722195,Delivered,2,38,45,3.3,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD007735,DRV0160,2026-05-27,Delhi,542409,Delivered,6,41,45,2.8,Poor,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD007406,DRV0070,2026-06-02,Mumbai,637963,Delivered,6,51,90,4.6,Poor,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD007298,DRV0030,2026-05-22,Delhi,533471,Delivered,1,23,30,3.4,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD007314,DRV0030,2026-06-17,Pune,702465,Delivered,2,25,30,2.7,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD007318,DRV0199,2026-03-31,Chennai,712829,Delivered,4,24,30,2.7,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD007320,DRV0019,2026-03-29,Kolkata,687014,Delivered,1,56,90,4.2,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD007342,DRV0205,2026-01-30,Chennai,569564,Returned,2,70,90,3.4,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD007218,DRV0119,2026-02-26,Bengaluru,638935,Delivered,1,21,30,3.6,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD001025,DRV0168,2026-06-27,Kolkata,546982,Delivered,2,62,90,4.2,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD001032,DRV0064,2026-01-12,Pune,772337,Delivered,4,53,90,3.7,Poor,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD001040,DRV0097,2026-04-07,Mumbai,555051,Delivered,1,48,60,2.6,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD001044,DRV0146,2026-01-14,Pune,694065,Returned,2,86,120,3.1,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD001052,DRV0075,2026-05-04,Pune,653902,Delivered,4,85,120,3.2,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD001055,DRV0126,2026-01-22,Mumbai,777398,Failed,6,52,90,3.4,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD001076,DRV0204,2026-04-12,Mumbai,759536,Returned,1,64,120,4.8,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD007124,DRV0006,2026-04-16,Kolkata,729125,Delivered,1,21,30,3.2,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD007127,DRV0019,2026-06-25,Chennai,539011,Returned,1,16,30,3.9,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD007190,DRV0117,2026-06-20,Delhi,626746,Delivered,4,55,60,2.7,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD007827,DRV0250,2026-01-13,Hyderabad,578672,Delivered,1,50,90,2.9,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD000876,DRV0078,2026-05-05,Pune,514668,Delivered,1,86,120,4.2,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD000901,DRV0195,2026-06-24,Pune,687601,Delivered,6,100,120,3.8,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD007073,DRV0240,2026-03-18,Kolkata,694494,Returned,1,30,60,4.6,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD007092,DRV0233,2026-06-12,Chennai,775937,Returned,2,78,120,4.9,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD007098,DRV0010,2026-06-06,Hyderabad,755306,Delivered,5,60,120,3.2,Poor,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD007109,DRV0081,2026-01-26,Ahmedabad,611117,Delivered,5,88,120,1.4,Good,Anomaly,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD001092,DRV0063,2026-05-20,Hyderabad,640224,Returned,5,28,30,2.7,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD001096,DRV0230,2026-06-04,Hyderabad,579221,Delivered,1,49,60,4.2,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD001098,DRV0208,2026-01-01,Bengaluru,577931,Returned,4,34,45,4.6,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD001126,DRV0066,2026-06-16,Ahmedabad,573634,Delivered,3,47,90,2.6,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD007020,DRV0205,2026-06-21,Bengaluru,744893,Delivered,6,50,90,3.5,Poor,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD000870,DRV0211,2026-04-27,Delhi,551373,Delivered,1,50,90,3.2,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD007859,DRV0204,2026-04-28,Pune,792184,Delivered,4,41,45,3.7,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD007869,DRV0160,2026-01-27,Ahmedabad,755923,Failed,5,111,120,1.0,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD007879,DRV0118,2026-01-28,Mumbai,724816,Delivered,6,48,60,4.7,Poor,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD007064,DRV0042,2026-02-11,Delhi,640903,Delivered,2,52,90,4.6,Poor,Anomaly,Route Issue,Medium,Review route assignment
ORD006940,DRV0078,2026-01-27,Hyderabad,582944,Delivered,1,43,60,2.8,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD006965,DRV0186,2026-03-17,Hyderabad,519302,Failed,5,26,45,2.6,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD006971,DRV0197,2026-06-22,Mumbai,793499,Delivered,1,79,90,4.3,Poor,Anomaly,Route Issue,Medium,Review route assignment
ORD006981,DRV0062,2026-02-26,Mumbai,698103,Delivered,2,39,60,2.6,Poor,Anomaly,Route Issue,Medium,Review route assignment
ORD007003,DRV0118,2026-04-05,Bengaluru,721245,Failed,1,53,60,4.4,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD007007,DRV0084,2026-05-01,Delhi,766971,Delivered,1,49,60,3.2,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD006861,DRV0208,2026-03-18,Bengaluru,639114,Delivered,1,22,45,3.8,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD006868,DRV0077,2026-05-14,Kolkata,679924,Delivered,1,44,60,3.5,Poor,Anomaly,Route Issue,Medium,Review route assignment
ORD006875,DRV0128,2026-06-14,Ahmedabad,763471,Returned,4,52,90,4.1,Poor,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD006876,DRV0096,2026-06-30,Kolkata,535978,Delivered,1,17,30,4.7,Poor,Anomaly,Route Issue,Medium,Review route assignment
ORD006881,DRV0199,2026-06-03,Kolkata,540728,Delivered,4,48,60,3.1,Poor,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD006916,DRV0043,2026-02-19,Pune,518286,Delivered,6,57,90,4.1,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD006921,DRV0179,2026-02-24,Delhi,541462,Delivered,6,42,60,3.5,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD006784,DRV0040,2026-05-30,Mumbai,568466,Failed,4,24,45,2.6,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD007969,DRV0129,2026-03-19,Mumbai,752357,Delivered,5,97,120,4.6,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD000841,DRV0209,2026-06-28,Hyderabad,598682,Delivered,1,42,45,3.5,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD006786,DRV0238,2026-03-21,Mumbai,547556,Delivered,1,31,45,3.3,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD006787,DRV0012,2026-06-05,Delhi,704495,Delivered,1,55,90,4.8,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD006801,DRV0230,2026-05-11,Hyderabad,778294,Delivered,6,47,90,2.7,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD001132,DRV0155,2026-02-24,Ahmedabad,749676,Delivered,5,23,30,4.8,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD001140,DRV0068,2026-04-26,Hyderabad,565912,Returned,1,66,120,3.0,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD001171,DRV0038,2026-02-01,Delhi,505050,Delivered,5,36,60,4.2,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD001189,DRV0250,2026-06-08,Ahmedabad,769203,Delivered,2,24,45,2.8,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD001209,DRV0149,2026-06-06,Delhi,564467,Delivered,2,110,120,3.3,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD006725,DRV0126,2026-05-29,Delhi,663375,Delivered,6,23,30,4.5,Poor,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD006744,DRV0080,2026-02-06,Chennai,732725,Delivered,5,32,60,2.7,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD006745,DRV0135,2026-05-09,Delhi,796595,Returned,5,42,45,2.5,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD006748,DRV0067,2026-02-15,Ahmedabad,709897,Delivered,1,31,60,3.5,Poor,Anomaly,Route Issue,Medium,Review route assignment
ORD008153,DRV0203,2026-02-19,Ahmedabad,662316,Delivered,4,52,90,3.9,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD007975,DRV0202,2026-02-24,Delhi,555006,Delivered,2,18,30,2.5,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD008011,DRV0044,2026-04-27,Ahmedabad,634765,Failed,4,65,90,4.2,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD008019,DRV0216,2026-03-08,Kolkata,577366,Returned,1,51,90,2.8,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD008037,DRV0221,2026-05-10,Hyderabad,747742,Delivered,1,21,30,2.6,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD008044,DRV0061,2026-02-08,Chennai,637255,Delivered,4,25,45,3.1,Poor,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD006684,DRV0120,2026-02-25,Kolkata,532713,Returned,6,47,60,4.0,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD006554,DRV0043,2026-06-18,Chennai,679954,Failed,1,57,90,3.9,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD006564,DRV0083,2026-03-27,Delhi,705235,Delivered,5,45,60,4.8,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD006565,DRV0029,2026-04-18,Hyderabad,737658,Returned,1,38,60,4.4,Poor,Anomaly,Route Issue,Medium,Review route assignment
ORD006580,DRV0045,2026-01-05,Mumbai,568799,Delivered,5,56,90,4.1,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD006595,DRV0156,2026-02-18,Chennai,737315,Delivered,4,68,120,4.8,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD006597,DRV0046,2026-02-15,Bengaluru,543231,Delivered,2,32,45,4.5,Poor,Anomaly,Route Issue,Medium,Review route assignment
ORD006505,DRV0054,2026-03-10,Bengaluru,770019,Delivered,1,24,30,4.0,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD000806,DRV0217,2026-03-23,Kolkata,736710,Delivered,6,30,45,4.4,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD000807,DRV0205,2026-02-20,Pune,544249,Delivered,6,69,90,4.5,Poor,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD000815,DRV0121,2026-06-05,Delhi,523861,Delivered,5,84,120,4.5,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD000822,DRV0118,2026-01-29,Ahmedabad,577622,Delivered,5,31,45,3.2,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD008102,DRV0155,2026-02-26,Pune,543404,Delivered,1,84,90,4.5,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD008111,DRV0112,2026-05-14,Delhi,612224,Returned,1,25,30,3.9,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD008130,DRV0217,2026-01-08,Bengaluru,774856,Delivered,1,27,30,2.8,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD006537,DRV0242,2026-02-23,Mumbai,658635,Returned,6,40,45,2.8,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD001271,DRV0245,2026-04-23,Bengaluru,594269,Delivered,2,38,60,4.0,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD006417,DRV0015,2026-01-29,Kolkata,533711,Delivered,5,16,30,3.8,Poor,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD006425,DRV0070,2026-06-04,Delhi,634514,Failed,4,22,45,4.5,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD006432,DRV0149,2026-04-01,Pune,687365,Returned,1,72,120,3.5,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD006447,DRV0141,2026-04-22,Mumbai,617303,Delivered,1,86,120,2.8,Poor,Anomaly,Route Issue,Medium,Review route assignment
ORD006456,DRV0139,2026-03-02,Mumbai,698546,Delivered,1,20,30,2.8,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD006469,DRV0215,2026-01-15,Mumbai,721077,Delivered,4,34,60,2.7,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD006481,DRV0078,2026-01-21,Delhi,637612,Delivered,4,44,60,3.5,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD006497,DRV0142,2026-01-07,Mumbai,796683,Returned,1,26,45,3.8,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD006368,DRV0130,2026-02-23,Bengaluru,638801,Delivered,1,34,60,3.4,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD008185,DRV0170,2026-05-19,Bengaluru,603684,Failed,1,79,90,2.9,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD008191,DRV0142,2026-03-10,Kolkata,773337,Delivered,1,33,60,4.4,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD008198,DRV0036,2026-04-21,Mumbai,757040,Returned,6,66,90,4.8,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD008199,DRV0021,2026-02-24,Ahmedabad,562558,Delivered,5,22,45,4.9,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD008202,DRV0138,2026-03-04,Kolkata,667885,Delivered,5,29,45,3.8,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD000799,DRV0122,2026-03-20,Delhi,511048,Returned,4,62,120,2.5,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD006387,DRV0101,2026-02-10,Bengaluru,678470,Delivered,6,34,60,4.4,Poor,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD006400,DRV0197,2026-02-20,Chennai,681143,Returned,1,65,120,4.4,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD006408,DRV0166,2026-04-09,Kolkata,523820,Delivered,4,99,120,4.4,Good,Anomaly,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD001294,DRV0133,2026-05-28,Pune,664819,Delivered,6,25,45,5.0,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD001299,DRV0228,2026-05-07,Kolkata,637917,Delivered,2,53,60,4.9,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD001306,DRV0216,2026-03-16,Mumbai,754311,Delivered,2,83,90,3.2,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD001332,DRV0121,2026-02-23,Ahmedabad,673107,Returned,1,27,45,4.1,Poor,Anomaly,Route Issue,Medium,Review route assignment
ORD006323,DRV0246,2026-05-29,Pune,570588,Failed,1,82,90,3.6,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD006336,DRV0120,2026-02-07,Ahmedabad,639757,Delivered,1,71,90,4.2,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD006215,DRV0133,2026-05-14,Mumbai,720188,Delivered,5,72,120,3.2,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD000768,DRV0032,2026-04-19,Mumbai,761677,Delivered,5,97,120,3.3,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD008251,DRV0179,2026-06-09,Delhi,556908,Delivered,1,67,90,3.2,Poor,Anomaly,Route Issue,Medium,Review route assignment
ORD008252,DRV0058,2026-04-04,Pune,789431,Delivered,5,39,45,2.5,Poor,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD008267,DRV0164,2026-03-30,Pune,585408,Delivered,1,110,120,3.5,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD008161,DRV0202,2026-03-31,Chennai,544604,Returned,4,16,30,2.9,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD006227,DRV0062,2026-03-23,Pune,655564,Delivered,5,78,120,3.1,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD006238,DRV0229,2026-05-13,Pune,601343,Delivered,6,75,90,3.4,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD006246,DRV0171,2026-04-23,Ahmedabad,657588,Delivered,2,40,45,4.5,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD006253,DRV0170,2026-03-22,Kolkata,556646,Returned,6,48,90,2.8,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD001347,DRV0165,2026-04-12,Ahmedabad,523025,Returned,4,50,60,2.8,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD001394,DRV0057,2026-01-05,Mumbai,670188,Delivered,6,53,60,3.3,Poor,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD008346,DRV0111,2026-01-24,Delhi,719672,Failed,1,56,60,3.9,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD008351,DRV0166,2026-03-07,Mumbai,589717,Returned,5,42,45,3.2,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD008354,DRV0211,2026-06-17,Ahmedabad,638225,Delivered,5,22,45,3.1,Poor,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD008357,DRV0132,2026-02-26,Pune,738857,Delivered,4,23,30,4.7,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD008358,DRV0051,2026-01-22,Kolkata,607273,Delivered,4,30,60,4.1,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD000708,DRV0046,2026-04-06,Kolkata,571515,Delivered,1,38,60,3.0,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD000737,DRV0051,2026-01-22,Hyderabad,782283,Delivered,1,23,30,4.6,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD000745,DRV0168,2026-04-17,Pune,594042,Delivered,5,22,45,4.6,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD001402,DRV0193,2026-04-18,Mumbai,646213,Delivered,6,25,30,3.6,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD006132,DRV0083,2026-03-03,Mumbai,619099,Delivered,6,32,45,3.3,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD006135,DRV0037,2026-06-17,Kolkata,726679,Delivered,1,36,60,3.8,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD006184,DRV0223,2026-05-12,Ahmedabad,741108,Delivered,1,72,120,4.0,Poor,Anomaly,Route Issue,Medium,Review route assignment
ORD006049,DRV0125,2026-05-02,Pune,598387,Delivered,5,110,120,4.3,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD006096,DRV0105,2026-06-10,Mumbai,569761,Delivered,1,25,45,3.8,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD001431,DRV0146,2026-05-29,Hyderabad,725315,Delivered,4,57,90,3.3,Poor,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD001455,DRV0047,2026-04-27,Delhi,776674,Returned,5,46,90,3.3,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD001473,DRV0122,2026-03-07,Ahmedabad,567212,Delivered,1,49,60,2.8,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD005913,DRV0104,2026-04-27,Hyderabad,530595,Delivered,2,30,60,3.9,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD005922,DRV0120,2026-04-27,Delhi,720716,Returned,4,62,120,4.5,Poor,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD008359,DRV0081,2026-02-26,Hyderabad,627574,Returned,2,27,30,4.6,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD008374,DRV0250,2026-06-07,Delhi,720065,Delivered,2,60,90,4.2,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD008402,DRV0136,2026-01-05,Ahmedabad,727261,Delivered,5,113,120,3.0,Good,Anomaly,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD008412,DRV0184,2026-03-14,Mumbai,648569,Delivered,5,56,60,3.2,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD005961,DRV0224,2026-02-11,Kolkata,539246,Delivered,2,83,90,4.6,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD005807,DRV0099,2026-05-18,Kolkata,682878,Delivered,6,40,45,4.6,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD005811,DRV0191,2026-01-23,Mumbai,527639,Delivered,6,36,45,3.8,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD005813,DRV0148,2026-03-25,Chennai,647509,Delivered,6,45,60,4.6,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD005821,DRV0234,2026-01-18,Mumbai,556899,Delivered,5,42,60,4.6,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD005872,DRV0019,2026-04-04,Bengaluru,739564,Delivered,5,19,30,4.8,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD005766,DRV0029,2026-05-12,Ahmedabad,794535,Delivered,1,48,60,2.2,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD005779,DRV0126,2026-03-20,Pune,565824,Returned,6,43,60,2.4,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD005796,DRV0197,2026-02-02,Ahmedabad,506596,Delivered,4,103,120,2.7,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD005691,DRV0150,2026-04-12,Hyderabad,685407,Delivered,4,30,60,3.7,Good,Normal,Driver/Attempt Issue,Medium,Investigate delivery attempts
ORD005720,DRV0035,2026-03-06,Delhi,777672,Delivered,1,18,30,3.4,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD001485,DRV0026,2026-06-12,Chennai,618624,Returned,1,87,120,2.9,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD001488,DRV0016,2026-02-05,Kolkata,575388,Delivered,2,34,45,3.5,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD001500,DRV0162,2026-01-26,Delhi,653237,Delivered,2,61,90,3.3,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD008423,DRV0059,2026-06-11,Kolkata,755753,Delivered,1,100,120,2.9,Good,Anomaly,Route Issue,Medium,Review route assignment
ORD008426,DRV0185,2026-03-23,Pune,662304,Delivered,2,110,120,4.5,Good,Anomaly,Route Issue,Medium,Review route assignment
