Order_ID,Driver_ID,Delivery_Date,City,Pincode,Latitude,Longitude,Delivery_Status,Attempt_Count,Delivery_Time_Minutes,SLA_Minutes,Customer_Rating,Address_Quality,Route_Status,Exception_Type,Exception_Flag,Severity,Recommended_Action
ORD009406,DRV0239,2026-04-14,Chennai,639441,13.097289,80.223011,Delivered,1,103,120,4.5,Good,Normal,No Exception,No,None,No action required
ORD009407,DRV0188,2026-02-05,Delhi,676348,28.573025,77.249737,Delivered,1,50,90,3.1,Poor,Normal,No Exception,No,None,No action required
ORD009408,DRV0107,2026-06-04,Pune,674548,18.567942,73.830048,Failed,1,34,45,2.9,Good,Normal,No Exception,No,None,No action required
ORD009409,DRV0178,2026-06-17,Pune,664159,18.494475,73.832047,Failed,2,20,30,2.7,Good,Normal,No Exception,No,None,No action required
ORD009410,DRV0094,2026-05-25,Pune,528790,18.532657,73.911862,Delivered,1,52,60,2.3,Good,Normal,Customer Experience Issue,Yes,High,Investigate customer issue
ORD009411,DRV0182,2026-01-29,Pune,505424,18.538908,73.878022,Delivered,1,106,120,2.8,Poor,Normal,No Exception,No,None,No action required
ORD009412,DRV0209,2026-04-07,Chennai,799398,13.149603,80.314171,Returned,1,110,120,4.3,Good,Normal,No Exception,No,None,No action required
ORD009413,DRV0025,2026-05-07,Mumbai,600892,19.036588,72.904306,Failed,1,69,90,3.3,Good,Anomaly,Route Issue,Yes,Medium,Review route assignment
ORD009414,DRV0197,2026-06-16,Bengaluru,777847,12.954679,77.64413,Delivered,2,18,30,3.3,Poor,Normal,No Exception,No,None,No action required
ORD009415,DRV0127,2026-06-30,Mumbai,557044,19.026511,72.787884,Delivered,2,56,60,3.4,Good,Normal,No Exception,No,None,No action required
ORD009416,DRV0012,2026-03-31,Ahmedabad,550064,22.983046,72.577625,Delivered,1,71,90,4.9,Good,Normal,No Exception,No,None,No action required
ORD009417,DRV0016,2026-02-09,Hyderabad,779473,17.402156,78.527284,Delivered,1,103,30,3.1,Good,Normal,SLA Breach,Yes,High,Escalate to operations
ORD009418,DRV0062,2026-05-30,Bengaluru,774200,12.973853,77.492456,Delivered,1,45,60,5.0,Poor,Normal,No Exception,No,None,No action required
ORD009419,DRV0218,2026-04-03,Delhi,702084,28.664075,77.077574,Returned,1,39,45,4.2,Good,Normal,No Exception,No,None,No action required
ORD009420,DRV0013,2026-05-23,Chennai,736955,12.994236,80.28218,Returned,2,36,45,4.8,Good,Normal,No Exception,No,None,No action required
ORD009421,DRV0097,2026-05-08,Pune,524279,18.505286,73.972953,Failed,1,19,30,4.0,Good,Normal,No Exception,No,None,No action required
ORD009422,DRV0166,2026-06-20,Kolkata,512258,22.539969,88.387354,Delivered,1,27,30,4.7,Missing,Normal,Address Issue,Yes,High,Verify delivery address
ORD009423,DRV0179,2026-06-14,Delhi,779371,28.617823,77.235907,Delivered,1,26,45,4.2,Good,Normal,No Exception,No,None,No action required
ORD009424,DRV0012,2026-01-10,Hyderabad,639880,17.367868,78.535943,Returned,1,49,60,5.0,Good,Normal,No Exception,No,None,No action required
ORD009425,DRV0209,2026-03-28,Ahmedabad,646224,22.984931,72.660626,Delivered,1,27,45,4.2,Good,Anomaly,Route Issue,Yes,Medium,Review route assignment
ORD009426,DRV0221,2026-01-03,Kolkata,718408,-150.0,88.366693,Returned,1,31,45,4.5,Good,Normal,Geocode Issue,Yes,Critical,Review and correct coordinates
ORD009427,DRV0150,2026-05-29,Kolkata,614694,22.641807,88.378959,Delivered,2,34,60,2.9,Poor,Normal,No Exception,No,None,No action required
ORD009428,DRV0147,2026-01-21,Kolkata,736756,22.650445,88.375099,Returned,1,93,120,5.0,Good,Normal,No Exception,No,None,No action required
ORD009429,DRV0140,2026-05-24,Bengaluru,767853,13.004611,77.569934,Delivered,1,111,120,2.9,Good,Normal,No Exception,No,None,No action required
ORD009430,DRV0022,2026-04-05,Chennai,661083,13.07338,80.263483,Delivered,1,58,90,4.6,Good,Normal,No Exception,No,None,No action required
ORD009431,DRV0195,2026-03-19,Mumbai,677986,19.097952,72.800931,Failed,1,56,60,4.7,Good,Normal,No Exception,No,None,No action required
ORD009432,DRV0050,2026-05-10,Hyderabad,799111,17.44869,78.374181,Delivered,1,71,90,2.9,Good,Normal,No Exception,No,None,No action required
ORD009433,DRV0127,2026-03-27,Hyderabad,662318,17.35343,78.466515,Returned,1,96,120,3.5,Good,Normal,No Exception,No,None,No action required
ORD009434,DRV0058,2026-04-22,Hyderabad,689071,17.304636,78.520313,Delivered,1,52,90,4.6,Good,Normal,No Exception,No,None,No action required
ORD009435,DRV0191,2026-02-09,Hyderabad,766576,17.358617,200.0,Delivered,1,37,45,3.5,Good,Normal,Geocode Issue,Yes,Critical,Review and correct coordinates
ORD009436,DRV0080,2026-04-17,Hyderabad,795705,17.397061,78.518334,Delivered,1,52,60,2.6,Good,Normal,No Exception,No,None,No action required
ORD009437,DRV0021,2026-02-01,Ahmedabad,563366,23.013986,72.471366,Failed,1,24,45,4.6,Good,Normal,No Exception,No,None,No action required
ORD009438,DRV0114,2026-03-01,Chennai,696841,13.032794,80.195845,Returned,1,42,45,3.3,Poor,Normal,No Exception,No,None,No action required
ORD009439,DRV0006,2026-01-27,Hyderabad,675162,17.36366,78.450419,Failed,2,30,60,2.8,Poor,Normal,No Exception,No,None,No action required
ORD009440,DRV0065,2026-01-08,Delhi,614228,28.652043,77.208165,Delivered,1,46,90,2.8,Good,Normal,No Exception,No,None,No action required
ORD009441,DRV0228,2026-02-21,Ahmedabad,706071,23.003107,72.569,Returned,1,31,60,4.4,Missing,Normal,Address Issue,Yes,High,Verify delivery address
ORD009442,DRV0100,2026-04-19,Delhi,592093,28.682939,77.257824,Returned,1,46,60,3.7,Good,Normal,No Exception,No,None,No action required
ORD009443,DRV0021,2026-02-08,Hyderabad,775877,17.375805,78.528144,Failed,1,40,45,3.8,Poor,Normal,No Exception,No,None,No action required
ORD009444,DRV0050,2026-05-01,Ahmedabad,565766,150.0,72.667544,Delivered,1,42,45,3.0,Good,Normal,Geocode Issue,Yes,Critical,Review and correct coordinates
ORD009445,DRV0228,2026-06-29,Bengaluru,752449,12.941018,77.580878,Delivered,1,24,30,3.6,Good,Normal,No Exception,No,None,No action required
ORD009446,DRV0241,2026-03-08,Hyderabad,762292,17.338793,78.49995,Returned,2,66,120,4.1,Poor,Normal,No Exception,No,None,No action required
ORD009447,DRV0014,2026-01-19,Pune,565536,18.505017,73.893942,Failed,1,32,45,3.1,Good,Normal,No Exception,No,None,No action required
ORD009448,DRV0218,2026-02-15,Mumbai,533524,19.092054,72.91057,Delivered,1,41,60,2.8,Good,Normal,No Exception,No,None,No action required
ORD009449,DRV0227,2026-01-22,Mumbai,662299,19.161384,72.832632,Delivered,3,45,90,3.9,Good,Normal,No Exception,No,None,No action required
ORD009450,DRV0207,2026-04-04,Bengaluru,563369,-95.0,250.0,Delivered,1,81,120,4.5,Good,Normal,Geocode Issue,Yes,Critical,Review and correct coordinates
ORD009451,DRV0157,2026-01-22,Chennai,780652,13.141256,80.220258,Delivered,2,25,30,5.0,Good,Normal,No Exception,No,None,No action required
ORD009452,DRV0213,2026-03-06,Kolkata,774119,22.63702,88.339544,Returned,1,79,90,3.1,Poor,Normal,No Exception,No,None,No action required
ORD009453,DRV0128,2026-04-29,Hyderabad,758224,17.399792,78.479281,Delivered,6,75,120,2.6,Poor,Normal,Driver/Attempt Issue,Yes,Medium,Investigate delivery attempts
ORD009454,DRV0238,2026-02-16,Chennai,776023,13.07815,80.195415,Delivered,1,17,30,3.5,Good,Normal,No Exception,No,None,No action required
ORD009455,DRV0238,2026-02-20,Chennai,641142,13.023997,80.295377,Returned,2,33,60,2.7,Good,Normal,No Exception,No,None,No action required
ORD009456,DRV0145,2026-02-02,Mumbai,585419,19.097091,72.764545,Delivered,1,22,30,3.9,Good,Normal,No Exception,No,None,No action required
ORD009457,DRV0132,2026-01-11,Delhi,709608,28.666694,77.319111,Delivered,1,76,90,3.1,Good,Normal,No Exception,No,None,No action required
ORD009458,DRV0007,2026-04-12,Mumbai,506640,19.063922,72.885451,Delivered,2,28,30,3.0,Good,Normal,No Exception,No,None,No action required
ORD009459,DRV0010,2026-04-26,Mumbai,777540,19.031605,72.925945,Returned,1,41,60,3.7,Good,Normal,No Exception,No,None,No action required
ORD009460,DRV0171,2026-04-22,Ahmedabad,612608,23.026659,72.468448,Delivered,1,26,30,3.4,Good,Normal,No Exception,No,None,No action required
ORD009461,DRV0183,2026-06-08,Chennai,609937,13.125404,80.284671,Delivered,1,130,45,4.1,Good,Normal,SLA Breach,Yes,High,Escalate to operations
ORD009462,DRV0200,2026-01-11,Hyderabad,525898,17.478208,78.575367,Delivered,1,73,90,3.7,Good,Normal,No Exception,No,None,No action required
ORD009463,DRV0213,2026-06-18,Kolkata,712064,22.583233,88.411358,Delivered,1,43,60,4.6,Poor,Normal,No Exception,No,None,No action required
ORD009464,DRV0204,2026-01-10,Bengaluru,757894,12.98966,77.563589,Delivered,1,41,45,1.9,Good,Normal,Customer Experience Issue,Yes,High,Investigate customer issue
ORD009465,DRV0093,2026-04-03,Hyderabad,758049,17.437086,78.560273,Delivered,1,85,90,2.9,Good,Normal,No Exception,No,None,No action required
ORD009466,DRV0016,2026-04-17,Delhi,579707,28.524297,-250.0,Returned,1,88,120,3.9,Good,Normal,Geocode Issue,Yes,Critical,Review and correct coordinates
ORD009467,DRV0219,2026-05-03,Mumbai,512735,19.059191,72.887254,Failed,2,39,60,3.8,Good,Normal,No Exception,No,None,No action required
ORD009468,DRV0250,2026-05-19,Delhi,610749,28.538786,77.252178,Delivered,3,45,90,4.9,Good,Normal,No Exception,No,None,No action required
ORD009469,DRV0195,2026-06-09,Hyderabad,556856,17.317895,78.490991,Delivered,1,74,90,2.8,Good,Normal,No Exception,No,None,No action required
ORD009470,DRV0189,2026-06-02,Chennai,577012,12.973092,80.3073,Failed,1,19,30,3.0,Good,Normal,No Exception,No,None,No action required
ORD009471,DRV0204,2026-06-27,Chennai,777605,13.085947,80.247822,Delivered,2,47,60,4.0,Good,Normal,No Exception,No,None,No action required
ORD009472,DRV0036,2026-04-28,Delhi,712048,28.628733,77.156776,Failed,6,83,120,4.9,Poor,Normal,Driver/Attempt Issue,Yes,Medium,Investigate delivery attempts
ORD009473,DRV0155,2026-02-09,Ahmedabad,681512,22.994351,72.601142,Delivered,2,98,120,2.9,Good,Normal,No Exception,No,None,No action required
ORD009474,DRV0077,2026-04-29,Bengaluru,589032,13.076528,77.546314,Failed,1,80,120,4.6,Missing,Normal,Address Issue,Yes,High,Verify delivery address
ORD009475,DRV0239,2026-06-17,Delhi,671568,-95.0,77.130447,Delivered,1,41,60,4.1,Good,Normal,Geocode Issue,Yes,Critical,Review and correct coordinates
ORD009476,DRV0089,2026-02-23,Chennai,775197,12.992757,80.163871,Returned,1,19,30,3.1,Good,Normal,No Exception,No,None,No action required
ORD009477,DRV0020,2026-01-15,Bengaluru,693215,12.970783,77.610624,Delivered,1,81,90,3.8,Good,Normal,No Exception,No,None,No action required
ORD009478,DRV0044,2026-03-12,Mumbai,554682,19.079799,72.80207,Delivered,1,35,45,3.1,Good,Normal,No Exception,No,None,No action required
ORD009479,DRV0097,2026-01-30,Delhi,683084,28.58128,77.165707,Delivered,1,41,60,2.5,Good,Normal,No Exception,No,None,No action required
ORD009480,DRV0058,2026-04-14,Delhi,700296,28.516136,77.269952,Delivered,1,40,45,4.7,Poor,Normal,No Exception,No,None,No action required
ORD009481,DRV0207,2026-01-17,Pune,750905,18.544086,73.882041,Delivered,1,141,60,3.4,Good,Normal,SLA Breach,Yes,High,Escalate to operations
ORD009482,DRV0115,2026-05-29,Pune,550517,18.524899,73.960984,Delivered,1,26,45,4.8,Good,Normal,No Exception,No,None,No action required
ORD009483,DRV0097,2026-05-04,Mumbai,516291,19.057094,72.820237,Delivered,1,105,120,3.0,Poor,Normal,No Exception,No,None,No action required
ORD009484,DRV0008,2026-02-08,Bengaluru,728303,13.023475,77.653541,Delivered,1,22,30,3.9,Good,Normal,No Exception,No,None,No action required
ORD009485,DRV0056,2026-05-01,Mumbai,757296,19.124999,72.947272,Delivered,1,27,30,1.1,Good,Normal,Customer Experience Issue,Yes,High,Investigate customer issue
ORD009486,DRV0019,2026-01-23,Delhi,613466,28.593249,77.133296,Delivered,1,62,120,2.9,Good,Normal,No Exception,No,None,No action required
ORD009487,DRV0236,2026-04-18,Mumbai,628745,19.163064,72.847308,Delivered,1,37,45,4.2,Good,Normal,No Exception,No,None,No action required
ORD009488,DRV0013,2026-01-13,Kolkata,519687,22.521824,88.419507,Delivered,1,17,30,4.2,Good,Normal,No Exception,No,None,No action required
ORD009489,DRV0104,2026-03-11,Pune,739075,18.54666,73.84887,Failed,2,94,120,3.4,Good,Normal,No Exception,No,None,No action required
ORD009490,DRV0140,2026-02-03,Mumbai,603204,19.148468,72.907545,Returned,1,56,60,4.8,Poor,Normal,No Exception,No,None,No action required
ORD009491,DRV0175,2026-03-09,Ahmedabad,559124,22.922994,72.527129,Delivered,1,27,30,3.6,Missing,Normal,Address Issue,Yes,High,Verify delivery address
ORD009492,DRV0077,2026-04-06,Ahmedabad,661967,23.079801,72.505768,Returned,1,61,120,4.8,Good,Normal,No Exception,No,None,No action required
ORD009493,DRV0242,2026-03-19,Ahmedabad,756513,23.03097,72.519413,Delivered,1,72,90,4.7,Poor,Normal,No Exception,No,None,No action required
ORD009494,DRV0125,2026-05-12,Bengaluru,609710,12.970875,77.54735,Delivered,1,93,120,4.7,Good,Normal,No Exception,No,None,No action required
ORD009495,DRV0225,2026-04-29,Pune,581001,18.522085,73.90372,Delivered,1,65,90,2.6,Good,Normal,No Exception,No,None,No action required
ORD009496,DRV0101,2026-03-29,Hyderabad,593089,17.394929,78.441548,Delivered,1,107,120,2.8,Good,Normal,No Exception,No,None,No action required
ORD009497,DRV0028,2026-05-30,Kolkata,564254,22.593773,88.336622,Delivered,1,21,30,4.4,Poor,Normal,No Exception,No,None,No action required
ORD009498,DRV0027,2026-06-02,Chennai,573499,13.106894,80.248766,Failed,1,30,45,4.3,Good,Normal,No Exception,No,None,No action required
ORD009499,DRV0230,2026-06-07,Delhi,519210,28.617045,77.265009,Delivered,1,74,90,3.3,Good,Normal,No Exception,No,None,No action required
ORD009500,DRV0023,2026-02-10,Delhi,691472,28.710558,77.257596,Returned,1,106,120,3.3,Good,Normal,No Exception,No,None,No action required
ORD009501,DRV0029,2026-01-10,Ahmedabad,507784,23.010161,72.579609,Failed,1,64,120,4.4,Good,Normal,No Exception,No,None,No action required
ORD009502,DRV0157,2026-01-25,Bengaluru,557524,12.971488,77.568885,Delivered,2,42,45,4.7,Good,Normal,No Exception,No,None,No action required
ORD009503,DRV0016,2026-06-15,Delhi,762882,28.615763,77.165564,Delivered,1,54,60,2.9,Good,Normal,No Exception,No,None,No action required
ORD009504,DRV0091,2026-06-22,Chennai,530370,13.043668,80.300001,Failed,1,30,45,3.3,Good,Normal,No Exception,No,None,No action required
ORD009505,DRV0233,2026-02-18,Hyderabad,549530,17.516314,78.482055,Delivered,2,22,30,4.5,Good,Normal,No Exception,No,None,No action required
ORD009506,DRV0089,2026-04-27,Delhi,681450,28.591002,77.192181,Delivered,1,33,45,3.7,Good,Normal,No Exception,No,None,No action required
ORD009507,DRV0108,2026-05-14,Pune,574920,18.544553,73.814044,Returned,1,57,60,3.9,Good,Normal,No Exception,No,None,No action required
ORD009508,DRV0179,2026-02-03,Pune,508628,18.515966,73.859149,Returned,1,16,30,4.9,Good,Normal,No Exception,No,None,No action required
ORD009509,DRV0057,2026-05-29,Mumbai,551716,19.062156,72.883167,Failed,1,67,90,2.7,Good,Normal,No Exception,No,None,No action required
ORD009510,DRV0165,2026-03-15,Pune,607056,18.527681,73.818887,Returned,1,111,120,4.7,Good,Normal,No Exception,No,None,No action required
ORD009511,DRV0009,2026-03-21,Ahmedabad,585175,23.128605,72.628193,Delivered,1,75,120,3.4,Good,Normal,No Exception,No,None,No action required
ORD009512,DRV0080,2026-04-18,Hyderabad,795944,17.402984,78.493695,Delivered,1,57,90,1.3,Good,Normal,Customer Experience Issue,Yes,High,Investigate customer issue
ORD009513,DRV0020,2026-04-21,Mumbai,725596,19.034857,72.942371,Returned,3,26,30,3.3,Good,Normal,No Exception,No,None,No action required
ORD009514,DRV0189,2026-02-16,Chennai,642133,13.109335,80.245952,Failed,1,70,120,3.1,Good,Normal,No Exception,No,None,No action required
ORD009515,DRV0154,2026-01-25,Ahmedabad,719005,22.982253,72.481401,Failed,1,65,90,5.0,Good,Normal,No Exception,No,None,No action required
ORD009516,DRV0209,2026-03-04,Bengaluru,613458,12.90066,77.525329,Delivered,1,51,60,4.6,Good,Anomaly,Route Issue,Yes,Medium,Review route assignment
ORD009517,DRV0167,2026-01-08,Mumbai,520094,19.022575,72.839957,Delivered,1,47,60,3.6,Poor,Normal,No Exception,No,None,No action required
ORD009518,DRV0028,2026-03-07,Pune,615505,18.516069,73.858602,Delivered,2,30,45,3.4,Poor,Normal,No Exception,No,None,No action required
ORD009519,DRV0018,2026-04-10,Delhi,564702,28.552267,77.171864,Delivered,2,56,60,4.1,Good,Normal,No Exception,No,None,No action required
ORD009520,DRV0051,2026-04-23,Hyderabad,602339,17.424304,78.409363,Failed,1,65,90,3.8,Good,Normal,No Exception,No,None,No action required
ORD009521,DRV0214,2026-01-24,Bengaluru,590332,12.936154,77.551657,Failed,1,60,120,2.9,Good,Normal,No Exception,No,None,No action required
ORD009522,DRV0019,2026-05-03,Chennai,571962,13.090283,80.242493,Delivered,1,109,120,4.2,Good,Anomaly,Route Issue,Yes,Medium,Review route assignment
ORD009523,DRV0008,2026-05-11,Chennai,791751,13.101938,80.215015,Returned,1,39,45,5.0,Good,Normal,No Exception,No,None,No action required
ORD009524,DRV0068,2026-03-19,Delhi,781272,28.612993,77.168903,Returned,1,36,45,4.3,Good,Normal,No Exception,No,None,No action required
ORD009525,DRV0122,2026-06-20,Ahmedabad,743230,23.000966,72.628548,Failed,2,27,45,2.9,Good,Normal,No Exception,No,None,No action required
ORD009526,DRV0116,2026-02-22,Mumbai,732712,19.036732,72.877076,Delivered,1,78,90,3.8,Good,Normal,No Exception,No,None,No action required
ORD009527,DRV0044,2026-01-16,Hyderabad,651484,17.234533,78.442614,Delivered,1,68,90,3.0,Good,Normal,No Exception,No,None,No action required
ORD009528,DRV0084,2026-05-01,Bengaluru,783974,12.916215,77.570446,Returned,1,29,45,4.3,Good,Normal,No Exception,No,None,No action required
ORD009529,DRV0048,2026-03-20,Bengaluru,585785,12.995521,77.532934,Delivered,1,24,30,3.2,Missing,Normal,Address Issue,Yes,High,Verify delivery address
ORD009530,DRV0057,2026-02-05,Ahmedabad,579663,23.048984,72.674171,Delivered,1,28,45,3.6,Good,Normal,No Exception,No,None,No action required
ORD009531,DRV0190,2026-06-09,Chennai,529886,13.039905,80.358546,Delivered,1,29,45,4.6,Good,Normal,No Exception,No,None,No action required
ORD009532,DRV0200,2026-02-24,Delhi,506267,28.629123,77.295005,Delivered,2,54,90,4.7,Good,Normal,No Exception,No,None,No action required
ORD009533,DRV0073,2026-03-10,Pune,635133,18.526603,-250.0,Delivered,1,33,60,2.7,Good,Normal,Geocode Issue,Yes,Critical,Review and correct coordinates
ORD009534,DRV0223,2026-06-11,Pune,785209,18.423029,250.0,Failed,1,40,60,3.9,Good,Normal,Geocode Issue,Yes,Critical,Review and correct coordinates
ORD009535,DRV0012,2026-04-30,Delhi,594255,28.679878,77.276022,Delivered,2,101,120,4.2,Good,Normal,No Exception,No,None,No action required
ORD009536,DRV0158,2026-01-14,Mumbai,799654,19.04067,72.89391,Returned,1,28,45,3.0,Good,Normal,No Exception,No,None,No action required
ORD009537,DRV0228,2026-03-31,Bengaluru,608124,12.910118,77.682002,Returned,1,28,45,4.4,Good,Normal,No Exception,No,None,No action required
ORD009538,DRV0201,2026-01-22,Hyderabad,764948,17.374159,78.473518,Delivered,1,154,90,3.9,Good,Normal,SLA Breach,Yes,High,Escalate to operations
ORD009539,DRV0090,2026-01-14,Kolkata,769741,22.485366,88.364179,Delivered,1,114,90,3.5,Good,Normal,SLA Breach,Yes,High,Escalate to operations
ORD009540,DRV0058,2026-05-05,Pune,532207,18.52858,73.81355,Delivered,1,37,45,4.7,Good,Normal,No Exception,No,None,No action required
ORD009541,DRV0003,2026-06-26,Hyderabad,620090,17.422926,78.508966,Failed,1,106,120,2.4,Good,Normal,Customer Experience Issue,Yes,High,Investigate customer issue
ORD009542,DRV0058,2026-06-16,Kolkata,618237,22.518222,88.345695,Delivered,1,60,90,2.8,Good,Normal,No Exception,No,None,No action required
ORD009543,DRV0243,2026-05-23,Mumbai,780831,19.089236,72.881895,Delivered,1,42,45,4.2,Good,Normal,No Exception,No,None,No action required
ORD009544,DRV0197,2026-02-24,Mumbai,598918,19.074022,72.892321,Delivered,2,21,30,4.7,Good,Normal,No Exception,No,None,No action required
ORD009545,DRV0148,2026-04-09,Hyderabad,729790,17.370133,78.475225,Returned,2,29,45,4.3,Missing,Normal,Address Issue,Yes,High,Verify delivery address
ORD009546,DRV0197,2026-01-12,Delhi,776389,28.540491,77.157222,Delivered,1,32,45,4.2,Good,Normal,No Exception,No,None,No action required
ORD009547,DRV0112,2026-02-02,Chennai,713873,13.122897,80.17845,Delivered,1,25,45,3.2,Good,Normal,No Exception,No,None,No action required
ORD009548,DRV0080,2026-05-02,Pune,543829,18.486172,73.908469,Delivered,3,32,60,3.8,Poor,Normal,No Exception,No,None,No action required
ORD009549,DRV0041,2026-06-29,Bengaluru,697172,12.911665,200.0,Failed,3,21,30,3.0,Good,Normal,Geocode Issue,Yes,Critical,Review and correct coordinates
ORD009550,DRV0218,2026-04-17,Mumbai,537473,19.101568,72.79835,Delivered,1,28,30,3.9,Missing,Normal,Address Issue,Yes,High,Verify delivery address
ORD009551,DRV0132,2026-05-15,Ahmedabad,699126,23.069351,72.516806,Delivered,2,49,90,1.8,Good,Normal,Customer Experience Issue,Yes,High,Investigate customer issue
ORD009552,DRV0223,2026-06-24,Hyderabad,627158,17.380116,78.459778,Delivered,1,22,45,4.0,Good,Normal,No Exception,No,None,No action required
ORD009553,DRV0047,2026-05-04,Delhi,611624,28.598675,77.211739,Delivered,1,43,60,3.0,Missing,Normal,Address Issue,Yes,High,Verify delivery address
ORD009554,DRV0145,2026-04-14,Bengaluru,536317,12.976981,77.560413,Delivered,1,22,45,4.1,Poor,Normal,No Exception,No,None,No action required
ORD009555,DRV0005,2026-03-02,Hyderabad,724538,17.361812,78.439452,Delivered,1,47,60,3.3,Good,Normal,No Exception,No,None,No action required
ORD009556,DRV0239,2026-02-28,Ahmedabad,615226,22.998287,72.596759,Delivered,4,109,120,3.9,Good,Normal,Driver/Attempt Issue,Yes,Medium,Investigate delivery attempts
ORD009557,DRV0019,2026-05-14,Delhi,599571,28.642363,77.233435,Delivered,1,50,60,4.2,Poor,Normal,No Exception,No,None,No action required
ORD009558,DRV0132,2026-05-14,Kolkata,678066,22.617071,88.336303,Failed,2,42,45,4.4,Good,Normal,No Exception,No,None,No action required
ORD009559,DRV0122,2026-03-21,Pune,620624,18.501466,73.865648,Delivered,1,54,90,2.6,Good,Normal,No Exception,No,None,No action required
ORD009560,DRV0194,2026-03-06,Bengaluru,577063,12.987136,77.601424,Failed,1,99,120,4.4,Good,Normal,No Exception,No,None,No action required
ORD009561,DRV0147,2026-05-09,Kolkata,719325,22.581125,88.426722,Delivered,2,28,30,3.3,Good,Normal,No Exception,No,None,No action required
ORD009562,DRV0094,2026-03-14,Kolkata,762437,22.631555,88.413334,Failed,1,23,45,4.2,Missing,Normal,Address Issue,Yes,High,Verify delivery address
ORD009563,DRV0156,2026-06-18,Ahmedabad,587927,23.014941,72.596822,Delivered,1,38,45,2.6,Good,Normal,No Exception,No,None,No action required
ORD009564,DRV0102,2026-06-22,Delhi,651508,28.650268,77.228228,Failed,3,16,30,3.3,Good,Normal,No Exception,No,None,No action required
ORD009565,DRV0233,2026-01-26,Hyderabad,594094,17.360209,78.535475,Delivered,3,68,120,4.5,Good,Normal,No Exception,No,None,No action required
ORD009566,DRV0104,2026-02-21,Mumbai,530973,19.086139,72.849605,Delivered,1,40,45,4.2,Poor,Normal,No Exception,No,None,No action required
ORD009567,DRV0151,2026-05-06,Chennai,659832,13.18169,80.266163,Delivered,2,41,45,4.8,Good,Normal,No Exception,No,None,No action required
ORD009568,DRV0060,2026-05-15,Chennai,609089,13.153298,80.142465,Failed,2,21,30,3.2,Poor,Anomaly,Route Issue,Yes,Medium,Review route assignment
ORD009569,DRV0209,2026-01-15,Hyderabad,667019,17.316128,78.438569,Delivered,4,40,45,3.5,Good,Normal,Driver/Attempt Issue,Yes,Medium,Investigate delivery attempts
ORD009570,DRV0032,2026-01-01,Mumbai,622307,-95.0,72.912375,Failed,1,68,120,4.8,Good,Normal,Geocode Issue,Yes,Critical,Review and correct coordinates
ORD009571,DRV0049,2026-06-17,Mumbai,526257,19.13132,72.865746,Delivered,2,34,60,3.8,Good,Normal,No Exception,No,None,No action required
ORD009572,DRV0180,2026-05-22,Bengaluru,585655,12.94646,77.500966,Delivered,1,57,60,3.6,Good,Normal,No Exception,No,None,No action required
ORD009573,DRV0004,2026-06-29,Pune,787927,18.476253,73.806315,Delivered,1,55,60,3.0,Good,Normal,No Exception,No,None,No action required
ORD009574,DRV0108,2026-02-24,Hyderabad,602160,17.441935,78.411645,Delivered,2,40,60,3.5,Good,Normal,No Exception,No,None,No action required
ORD009575,DRV0164,2026-05-03,Delhi,660953,28.579993,77.097462,Delivered,1,90,120,2.9,Good,Normal,No Exception,No,None,No action required
ORD009576,DRV0076,2026-02-09,Mumbai,748879,19.150951,72.842085,Delivered,1,99,120,3.0,Poor,Normal,No Exception,No,None,No action required
ORD009577,DRV0015,2026-03-03,Pune,590518,18.497992,73.79907,Delivered,1,27,30,4.5,Missing,Normal,Address Issue,Yes,High,Verify delivery address
ORD009578,DRV0031,2026-01-03,Ahmedabad,641911,23.044811,72.577429,Delivered,1,67,90,4.8,Good,Normal,No Exception,No,None,No action required
ORD009579,DRV0052,2026-04-29,Mumbai,568974,19.102844,72.755022,Delivered,3,64,90,3.8,Poor,Anomaly,Route Issue,Yes,Medium,Review route assignment
ORD009580,DRV0158,2026-05-21,Ahmedabad,585286,22.978327,72.517829,Delivered,1,66,120,1.6,Good,Normal,Customer Experience Issue,Yes,High,Investigate customer issue
ORD009581,DRV0169,2026-03-15,Kolkata,576035,22.672989,88.365256,Delivered,1,61,90,3.8,Good,Anomaly,Route Issue,Yes,Medium,Review route assignment
ORD009582,DRV0081,2026-06-21,Bengaluru,741335,12.941655,77.648623,Delivered,1,34,60,3.4,Good,Normal,No Exception,No,None,No action required
ORD009583,DRV0012,2026-04-21,Bengaluru,677994,12.990911,77.603992,Returned,1,80,90,4.3,Good,Normal,No Exception,No,None,No action required
ORD009584,DRV0018,2026-05-03,Kolkata,636248,22.609044,88.403989,Returned,1,66,90,3.3,Good,Normal,No Exception,No,None,No action required
ORD009585,DRV0099,2026-06-19,Chennai,745026,13.120951,80.305242,Failed,1,69,90,3.8,Poor,Normal,No Exception,No,None,No action required
ORD009586,DRV0090,2026-03-28,Bengaluru,649799,13.051125,77.605855,Delivered,1,39,45,4.5,Poor,Normal,No Exception,No,None,No action required
ORD009587,DRV0226,2026-02-08,Kolkata,652655,22.626683,88.334702,Delivered,1,71,90,4.5,Good,Normal,No Exception,No,None,No action required
ORD009588,DRV0042,2026-04-15,Pune,552858,18.559189,73.809164,Returned,1,40,60,3.0,Good,Normal,No Exception,No,None,No action required
ORD009589,DRV0219,2026-01-29,Bengaluru,755106,12.979442,77.55179,Delivered,1,83,120,4.8,Poor,Normal,No Exception,No,None,No action required
